Unnamed: 0,TIME,CAP,TEX,CAN,LIS,SAL,STO,TAL,VES,REY,LON,SIC,KK,LAU,SPL,PET,Grid_Frequency,Load_Demand,Freq_Deviation,Stability_Status
2716,11:45:16,-118.857,-16.6238,-51.924,4.001,-8.56534,-76.2073,9.35089,-100.258668,-28.0447,9.08724,-8.1793,3.12013,35.03,-4.07587,20.7512,9.08724,2716,-50.91276,Volatile State
2717,11:45:17,-117.249,-16.52,-51.532,4.415,1.43066,-84.5066,11.749,-102.062039,-27.9841,12.3757,-8.20269,3.30611,35.8577,-4.91786,20.5596,12.3757,2717,-47.6243,Volatile State
2718,11:45:18,-114.727,-16.0814,-53.645,3.285,9.46662,-92.1362,12.7165,-117.654858,-28.7969,15.8767,-7.28972,3.27032,35.271,-4.37268,20.3045,15.8767,2718,-44.1233,Volatile State
2719,11:45:19,-111.937,-15.4429,-54.598,2.368,17.5155,-98.3672,14.6395,-133.247676,-29.5746,20.0242,-5.5739,2.38984,34.071,-3.69452,19.6204,20.0242,2719,-39.9758,Volatile State
2720,11:45:20,-110.213,-15.0382,-53.329,3.758,25.1835,-103.023,13.8348,-148.840495,-30.9776,23.5811,-5.74136,0.85898,32.5261,-3.86341,17.0268,23.5811,2720,-36.4189,Volatile State
2721,11:45:21,-108.742,-14.9363,-50.611,7.588,29.1291,-107.089,15.0262,-172.76796,-31.9396,25.9233,-6.83993,-1.66399,32.8535,-4.21767,15.4109,25.9233,2721,-34.0767,Volatile State
2722,11:45:22,-105.827,-15.437,-45.997,9.817,34.3613,-108.116,16.1566,-181.406044,-30.4706,26.9724,-8.15897,-3.9993,33.6352,-4.54293,13.8326,26.9724,2722,-33.0276,Volatile State
2723,11:45:23,-105.06,-15.5914,-40.63,5.727,38.9791,-108.24,15.1634,-171.639806,-30.8875,27.3264,-9.49966,-3.75938,33.4346,-3.61957,11.7897,27.3264,2723,-32.6736,Volatile State
2724,11:45:24,-103.397,-15.7907,-35.386,5.814,42.4464,-108.04,15.0072,-165.505388,-29.9949,26.474,-11.3274,-3.12468,33.3519,-3.00723,9.13917,26.474,2724,-33.525999999999996,Volatile State
2725,11:45:25,-102.121,-15.075,-29.931,9.709,45.2868,-106.714,14.4896,-147.054479,-27.4986,23.1505,-12.3896,-3.78551,35.4222,-2.35162,7.68738,23.1505,2725,-36.8495,Volatile State
2726,11:45:26,-101.763,-14.9928,-23.188,7.659,44.0081,-104.04,16.1641,-140.463476,-25.3317,18.6408,-11.7664,-4.35511,36.7408,-2.24653,6.71341,18.6408,2726,-41.3592,Volatile State
2727,11:45:27,-101.456,-15.8533,-20.765,4.133,45.4915,-103.344,16.0345,-141.736203,-22.7771,13.1162,-11.2169,-3.5893,38.78,-2.48349,6.03039,13.1162,2727,-46.8838,Volatile State
2728,11:45:28,-99.7014,-16.3688,-18.872,4.177,43.3188,-103.361,15.5775,-146.196917,-19.9684,9.70026,-12.6331,-3.73942,39.4875,-3.54235,6.93391,9.70026,2728,-50.29974,Volatile State
2729,11:45:29,-97.5667,-16.8584,-17.918,10.3,40.5642,-101.092,15.8352,-152.252871,-18.0541,8.723,-13.7469,-4.92283,40.3619,-3.99446,8.40999,8.723,2729,-51.277,Volatile State
2730,11:45:30,-95.2482,-17.0032,-17.157,8.294,38.3897,-98.7384,16.3766,-146.936545,-16.2767,5.81326,-14.6081,-5.77251,40.0188,-4.32455,9.18432,5.81326,2730,-54.18674,Volatile State
2731,11:45:31,-89.7691,-16.602,-16.064,7.919,33.5623,-97.0895,17.19,-134.296437,-15.3495,2.74161,-15.2798,-6.13692,39.2628,-5.06933,8.01577,2.74161,2731,-57.25839,Volatile State
2732,11:45:32,-85.6505,-15.4313,-15.006,7.72,30.9918,-94.6507,17.6715,-124.333144,-12.6708,-0.066969,-15.8245,-7.0185,38.8072,-7.33388,7.55408,-0.066969,2732,-60.066969,Volatile State
2733,11:45:33,-83.7883,-14.4649,-10.024,9.24,28.4655,-89.8669,17.5756,-115.987959,-10.1917,-1.91298,-17.261,-7.44445,37.7404,-8.13004,6.97979,-1.91298,2733,-61.91298,Volatile State
2734,11:45:34,-80.9067,-14.9631,-3.483,8.207,25.7552,-85.1287,18.3062,-107.642774,-6.81974,-3.64868,-17.1074,-8.08524,36.5422,-8.99401,7.95103,-3.64868,2734,-63.64868,Volatile State
2735,11:45:35,-78.101,-15.1544,5.715,6.789,22.7562,-81.5658,16.0958,-99.297589,-3.6459,-4.4611,-16.2685,-7.65999,32.7633,-10.223,7.33747,-4.4611,2735,-64.4611,Volatile State
2736,11:45:36,-75.9934,-14.2459,17.143,6.6,21.7787,-75.5872,16.5828,-80.506435,-1.73293,-2.24144,-15.8657,-8.66729,30.5079,-10.789,7.06277,-2.24144,2736,-62.24144,Volatile State
2737,11:45:37,-73.3521,-12.9412,19.951,7.725,18.9884,-68.6806,16.7515,-86.435207,1.28615,0.687481,-15.981,-9.62453,29.2711,-12.0343,6.49102,0.687481,2737,-59.312519,Volatile State
2738,11:45:38,-69.0534,-11.5737,16.025,10.097,18.7164,-61.9594,17.4538,-92.36398,3.09214,3.75569,-18.0151,-10.2146,28.645,-12.1734,5.54196,3.75569,2738,-56.24431,Volatile State
2739,11:45:39,-64.0898,-9.90976,9.753,9.553,16.0005,-56.0125,18.5252,-98.292752,6.62835,5.71522,-17.9597,-11.5609,28.965,-10.529,6.29114,5.71522,2739,-54.28478,Volatile State
2740,11:45:40,-57.6973,-8.09623,6.319,8.807,14.6385,-50.1165,17.2216,-104.127722,8.60675,7.28068,-19.3356,-12.4038,28.3246,-9.42016,7.66565,7.28068,2740,-52.719319999999996,Volatile State
2741,11:45:41,-50.9608,-7.11275,4.285,9.884,13.5891,-45.5683,17.5469,-108.553261,9.09712,9.24918,-19.2608,-13.4499,27.9477,-8.53751,8.66683,9.24918,2741,-50.75082,Volatile State
2742,11:45:42,-41.5459,-6.51835,0.9,10.921,14.0315,-42.4197,18.0932,-115.651822,10.7998,11.1702,-18.5471,-14.3924,26.6594,-8.66003,7.70323,11.1702,2742,-48.8298,Volatile State
2743,11:45:43,-33.6576,-5.37654,-1.326,6.652,13.6291,-39.8104,18.5487,-124.696883,13.8579,13.0132,-17.1409,-15.325,26.4835,-8.26054,6.73388,13.0132,2743,-46.9868,Volatile State
2744,11:45:44,-25.553,-4.71062,-3.12,6.278,10.5847,-37.4476,18.6955,-132.788348,17.8971,17.5462,-17.3708,-16.4965,27.7291,-7.71367,8.03921,17.5462,2744,-42.4538,Volatile State
2745,11:45:45,-16.4229,-3.82076,-7.515,7.948,10.4172,-32.9645,18.48,-140.879812,20.1429,21.8636,-17.7246,-18.6013,30.2467,-7.99995,9.11185,21.8636,2745,-38.136399999999995,Volatile State
2746,11:45:46,-9.48915,-3.70884,-11.424,9.579,9.29566,-29.26,16.4252,-148.971277,21.2787,27.8889,-17.613,-19.2473,30.7552,-7.62341,9.18484,27.8889,2746,-32.1111,Volatile State
2747,11:45:47,-2.82719,-4.18976,-13.433,11.292,6.53204,-27.9481,15.2215,-145.129086,23.1904,35.0166,-18.5743,-19.4242,29.7197,-6.21166,9.0411,35.0166,2747,-24.983400000000003,Volatile State
2748,11:45:48,4.21358,-4.12798,-13.139,13.68,4.97841,-27.9495,13.8369,-142.024108,26.2679,41.5329,-19.8303,-18.8199,28.8373,-2.20012,9.17287,41.5329,2748,-18.467100000000002,Volatile State
2749,11:45:49,10.9518,-4.59995,-15.425,14.71,3.991,-29.8985,12.9944,-137.215416,29.6177,46.1155,-19.8015,-19.453,30.775,0.838201,8.58155,46.1155,2749,-13.884500000000003,Volatile State
2750,11:45:50,18.3574,-6.4127,-17.033,14.698,4.37454,-32.2806,11.6948,-129.723579,31.9006,47.6414,-18.5731,-19.2357,34.2342,2.94511,7.62372,47.6414,2750,-12.358600000000003,Volatile State
2751,11:45:51,24.735,-7.64609,-16.474,12.315,3.86783,-36.581,11.9399,-126.189481,33.1393,48.0258,-19.3608,-19.7885,35.0766,3.58915,9.17501,48.0258,2751,-11.974200000000003,Volatile State
2752,11:45:52,35.6816,-8.29791,-13.802,12.654,3.12539,-40.829,12.5179,-120.135901,32.4003,49.7869,-20.1449,-18.2696,35.4893,4.22305,11.5499,49.7869,2752,-10.213099999999997,Volatile State
2753,11:45:53,44.6959,-8.29508,-9.048,14.072,1.77916,-44.3837,11.7179,-123.110913,31.3955,51.2675,-21.1507,-15.5533,34.9351,6.28657,14.2097,51.2675,2753,-8.732500000000002,Volatile State
2754,11:45:54,52.3686,-7.90609,-3.417,13.652,0.328915,-46.4865,10.0289,-122.860863,30.2212,51.9457,-21.2397,-12.9314,33.32,8.15669,14.5712,51.9457,2754,-8.054299999999998,Volatile State
2755,11:45:55,58.3987,-7.53619,4.112,13.624,1.0134,-48.1518,9.88279,-122.610814,29.8823,51.9727,-21.7071,-10.9786,32.4208,10.6063,14.1481,51.9727,2755,-8.027299999999997,Volatile State
2756,11:45:56,62.9386,-6.93292,11.215,13.955,2.13481,-49.9501,7.63371,-122.360764,29.5675,50.6221,-22.8628,-8.63814,32.9554,12.023,15.4133,50.6221,2756,-9.377899999999997,Volatile State
2757,11:45:57,67.6176,-6.74622,17.996,16.183,2.23119,-51.7002,7.7764,-123.844986,28.0308,49.1411,-22.7772,-7.8654,33.6156,13.1446,16.4864,49.1411,2757,-10.858899999999998,Volatile State
2758,11:45:58,70.6885,-5.94732,21.609,16.319,4.74879,-53.7422,7.49251,-144.653686,26.9515,47.0603,-21.2867,-7.05034,34.6182,13.4344,17.1672,47.0603,2758,-12.939700000000002,Volatile State
2759,11:45:59,76.247,-5.61101,27.059,15.165,5.30257,-56.6835,7.75358,-163.025636,24.7085,45.5591,-21.6517,-5.56515,34.4699,13.4949,18.2752,45.5591,2759,-14.4409,Volatile State
2760,11:46:00,81.3088,-5.59137,30.538,16.528,4.594,-59.2972,7.77683,-168.482985,21.4472,42.2282,-23.2757,-5.47272,32.7126,12.5389,18.1346,42.2282,2760,-17.7718,Volatile State
2761,11:46:01,87.6946,-5.42177,32.466,13.892,4.92526,-60.9949,6.86747,-170.82488,17.2009,39.7541,-25.5444,-5.43288,31.4856,11.9468,17.1044,39.7541,2761,-20.2459,Volatile State
2762,11:46:02,91.7248,-4.20817,32.5,12.479,5.31941,-60.2469,4.78447,-166.578399,10.9884,37.3236,-27.3399,-7.01942,30.6918,11.7379,15.1531,37.3236,2762,-22.6764,Volatile State
2763,11:46:03,96.1912,-3.54511,30.764,14.351,6.74851,-56.6846,5.16679,-173.596201,5.54932,34.8818,-28.4962,-8.17776,30.7573,10.939,15.2581,34.8818,2763,-25.1182,Volatile State
2764,11:46:04,100.505,-3.26913,27.308,15.555,5.82882,-53.1787,6.19576,-179.576524,1.19719,32.4339,-28.6624,-9.36558,31.0695,10.1184,16.3648,32.4339,2764,-27.5661,Volatile State
2765,11:46:05,104.859,-2.43814,27.055,15.753,5.66282,-51.7725,4.77612,-177.46857,-2.57979,29.3712,-29.7013,-9.08897,30.4044,8.79074,16.9122,29.3712,2765,-30.6288,Volatile State
2766,11:46:06,109.235,-1.04832,30.629,15.294,3.11737,-51.2438,4.28845,-173.575346,-5.75416,24.2874,-30.5588,-11.3191,29.5149,8.35821,16.8209,24.2874,2766,-35.712599999999995,Volatile State
2767,11:46:07,114.411,-0.910995,38.431,14.254,1.95291,-51.4359,4.85731,-158.665316,-10.6066,19.9078,-32.2872,-13.4075,28.8248,7.6657,15.9522,19.9078,2767,-40.0922,Volatile State
2768,11:46:08,118.507,-1.23483,50.873,14.654,0.713607,-53.4225,4.38339,-148.277841,-15.9059,18.5916,-33.2358,-15.2105,27.8243,7.34535,14.4726,18.5916,2768,-41.4084,Volatile State
2769,11:46:09,123.817,-1.757,59.271,12.476,0.701005,-54.7744,4.86511,-151.351895,-21.1675,19.2313,-33.5402,-15.8517,27.3307,6.94236,14.2789,19.2313,2769,-40.768699999999995,Volatile State
2770,11:46:10,128.26,-1.283,60.525,9.517,1.33525,-53.3065,6.29948,-167.319991,-24.8815,20.589,-32.3653,-16.5562,26.2457,7.00242,14.5581,20.589,2770,-39.411,Volatile State
2771,11:46:11,131.591,-1.01928,51.778,10.852,2.28023,-50.0624,6.39798,-186.682696,-27.4375,22.3104,-31.3091,-18.3067,27.5552,6.48276,15.342,22.3104,2771,-37.6896,Volatile State
2772,11:46:12,135.303,-0.48707,40.656,13.293,4.49459,-44.0092,6.94606,-189.670883,-30.1486,22.9761,-29.3718,-20.3672,28.3824,6.25746,14.9293,22.9761,2772,-37.0239,Volatile State
2773,11:46:13,137.94,-0.288025,32.651,16.025,4.90304,-38.1507,6.93636,-177.694759,-31.2967,23.6812,-27.8706,-20.8215,28.641,4.65873,14.4199,23.6812,2773,-36.318799999999996,Volatile State
2774,11:46:14,142.441,-0.384126,24.143,15.618,7.79306,-31.0071,5.63098,-168.645736,-33.0102,25.3269,-27.5014,-19.2532,28.1749,3.40218,15.6867,25.3269,2774,-34.673100000000005,Volatile State
2775,11:46:15,147.17,-1.04416,18.941,14.108,10.6078,-23.5208,2.43287,-159.295897,-33.5148,27.5535,-28.0958,-19.143,28.4195,2.60141,16.1412,27.5535,2775,-32.4465,Volatile State
2776,11:46:16,151.71,-1.70619,17.523,15.161,12.0054,-15.9787,2.55548,-147.640471,-33.8987,29.8804,-26.799,-19.9749,29.1522,3.46661,16.9306,29.8804,2776,-30.1196,Volatile State
2777,11:46:17,153.573,-2.60814,18.586,14.911,14.4259,-9.87822,3.64707,-131.803328,-33.6459,31.5424,-25.2849,-20.7988,30.3305,5.1121,17.0693,31.5424,2777,-28.4576,Volatile State
2778,11:46:18,155.379,-3.483,17.882,12.244,16.6106,-2.27682,3.67411,-120.008488,-33.314,34.2059,-23.4704,-19.1017,30.8618,6.29663,17.4706,34.2059,2778,-25.7941,Volatile State
2779,11:46:19,158.836,-4.48622,14.986,10.22,17.8516,5.10591,2.77578,-125.811028,-32.2106,35.286,-21.7673,-17.6213,30.6755,7.67582,18.4187,35.286,2779,-24.714,Volatile State
2780,11:46:20,162.513,-4.22563,8.912,14.456,19.0417,9.4137,1.16566,-132.540631,-30.4072,36.2148,-21.863,-15.8416,29.6607,6.93202,19.5143,36.2148,2780,-23.785200000000003,Volatile State
2781,11:46:21,164.226,-4.26534,1.026,16.435,19.438,13.0597,1.03748,-126.833856,-30.057,36.0914,-21.3205,-14.9917,29.8728,7.45103,20.952,36.0914,2781,-23.9086,Volatile State
2782,11:46:22,162.689,-4.21378,-8.473,13.451,20.9545,16.832,-0.123122,-121.127082,-29.338,35.6709,-22.1971,-13.4207,30.5279,8.03262,21.9167,35.6709,2782,-24.329099999999997,Volatile State
2783,11:46:23,159.4,-3.18782,-16.119,13.0,21.6357,19.7533,0.012809,-115.420307,-30.2367,34.5854,-23.8413,-10.1767,31.4593,7.923,22.6436,34.5854,2783,-25.4146,Volatile State
2784,11:46:24,156.31,-1.21892,-18.673,14.046,22.7977,20.0761,-0.347513,-100.274904,-30.9955,32.7393,-23.4715,-8.65155,31.662,9.04543,24.1024,32.7393,2784,-27.2607,Volatile State
2785,11:46:25,152.321,-1.10561,-15.24,14.583,23.9097,22.9507,0.942311,-96.524581,-30.8739,30.6602,-22.7767,-8.89154,31.6532,9.22684,24.591,30.6602,2785,-29.3398,Volatile State
2786,11:46:26,148.288,-1.33673,-11.273,11.678,25.5287,24.8804,2.01072,-93.889302,-28.49,28.3741,-21.9787,-8.79361,32.3827,10.4771,24.5328,28.3741,2786,-31.6259,Volatile State
2787,11:46:27,144.997,-1.84062,-11.159,9.715,27.3834,27.6447,-0.616875,-97.127965,-26.1674,26.1357,-21.984,-8.41634,31.6151,11.0663,24.0156,26.1357,2787,-33.8643,Volatile State
2788,11:46:28,142.47,-2.0686,-8.854,10.191,26.1437,28.8949,-0.030769,-93.644305,-25.01,25.6379,-22.3112,-8.89942,33.2322,11.8432,24.5888,25.6379,2788,-34.3621,Volatile State
2789,11:46:29,140.869,-2.18895,-7.008,11.479,28.7746,29.4804,-0.362706,-85.241126,-24.2339,26.3662,-23.5489,-9.17788,36.1052,13.3912,23.449,26.3662,2789,-33.6338,Volatile State
2790,11:46:30,140.419,-3.06757,-1.225,8.473,28.5792,30.4945,0.294018,-78.871183,-24.2631,27.6207,-24.2892,-9.18717,38.3642,14.6327,22.1053,27.6207,2790,-32.3793,Volatile State
2791,11:46:31,141.791,-4.60402,3.612,6.498,26.462,31.7961,1.02234,-78.495168,-25.0641,29.9551,-24.5098,-8.83557,39.5001,16.3198,19.6682,29.9551,2791,-30.0449,Volatile State
2792,11:46:32,142.712,-4.90931,9.906,8.932,27.5843,33.0801,-1.04487,-65.049033,-26.6851,30.0924,-24.0364,-8.19355,38.0965,17.6512,17.1288,30.0924,2792,-29.9076,Volatile State
2793,11:46:33,141.493,-5.11405,14.334,11.884,26.7461,34.1534,-1.53675,-55.972262,-28.0012,29.773,-22.3768,-8.57123,36.767,18.4245,15.7093,29.773,2793,-30.227,Volatile State
2794,11:46:34,137.972,-5.19931,15.38,9.562,24.5268,35.1641,1.87706,-55.560806,-28.0647,29.7801,-20.8655,-8.85127,37.2481,18.5777,15.1712,29.7801,2794,-30.2199,Volatile State
2795,11:46:35,132.971,-5.25492,13.0,9.238,22.2028,36.8875,-0.389348,-67.369098,-26.4188,31.0689,-21.5962,-9.46524,39.2597,16.6205,13.5155,31.0689,2795,-28.9311,Volatile State
2796,11:46:36,128.377,-4.6172,8.795,11.926,20.4309,38.7384,2.71756,-86.853304,-23.689,31.6783,-21.9262,-8.3559,42.2168,15.7003,13.698,31.6783,2796,-28.3217,Volatile State
2797,11:46:37,123.767,-4.58275,6.778,13.166,19.0621,40.0972,1.7508,-108.076774,-21.2878,31.4809,-22.4094,-6.16252,43.5413,16.5879,14.3744,31.4809,2797,-28.5191,Volatile State
2798,11:46:38,119.209,-4.22898,7.382,10.429,15.9843,39.4447,1.99907,-127.141672,-17.6772,31.8213,-21.9754,-3.538,42.5477,16.5123,14.6414,31.8213,2798,-28.1787,Volatile State
2799,11:46:39,116.568,-4.23521,9.967,5.432,14.6818,36.846,2.94767,-137.787109,-16.0842,31.438,-20.7601,-2.95668,38.3201,15.4968,15.6726,31.438,2799,-28.562,Volatile State
2800,11:46:40,119.729,-4.90791,14.826,7.604,10.5685,33.1204,2.71961,-141.142651,-13.1841,30.9535,-19.9243,-2.65463,35.6801,14.3408,16.1223,30.9535,2800,-29.0465,Volatile State
2801,11:46:41,121.902,-5.3793,21.426,12.854,9.07109,29.64,3.96135,-144.756841,-10.6938,32.7738,-18.8627,-1.52394,37.0789,13.1319,16.1136,32.7738,2801,-27.2262,Volatile State
2802,11:46:42,123.072,-4.70925,25.25,6.102,6.5732,24.0782,4.46314,-147.258552,-9.43275,35.0597,-18.6406,0.127071,39.7171,13.8578,16.5512,35.0597,2802,-24.9403,Volatile State
2803,11:46:43,125.754,-4.44705,24.214,3.158,4.19885,18.4841,5.00573,-150.619793,-7.43236,36.2763,-18.7389,3.19996,41.1944,15.4708,15.7469,36.2763,2803,-23.7237,Volatile State
2804,11:46:44,128.483,-4.54213,17.677,7.789,2.90846,12.3979,5.71529,-170.248439,-6.01229,37.4605,-18.8765,6.0708,39.7717,15.9366,14.631,37.4605,2804,-22.539499999999997,Volatile State
2805,11:46:45,128.387,-3.90857,4.954,9.057,1.93617,4.88415,4.52728,-186.839558,-6.13222,39.0832,-19.109,7.21816,39.5891,15.3229,14.2503,39.0832,2805,-20.916800000000002,Volatile State
2806,11:46:46,129.7,-2.82924,-12.872,4.534,0.312758,-2.93156,3.28864,-205.174022,-4.33914,41.076,-18.9518,9.32076,39.3799,14.7253,14.4576,41.076,2806,-18.924,Volatile State
2807,11:46:47,131.442,-2.80662,-31.757,2.898,1.52156,-10.9893,2.27657,-208.141932,-2.36815,43.3268,-19.189,11.4327,38.4125,15.025,13.1346,43.3268,2807,-16.6732,Volatile State
2808,11:46:48,133.952,-3.3245,-47.266,1.708,1.2379,-17.0971,3.40123,-197.002458,0.608908,45.3743,-18.5255,11.8818,39.7387,17.9402,10.4876,45.3743,2808,-14.625700000000002,Volatile State
2809,11:46:49,135.185,-4.0618,-54.56,2.03,3.00967,-21.9656,2.9368,-172.093935,3.65777,48.2722,-17.8539,10.9356,41.2344,21.0902,9.9166,48.2722,2809,-11.727800000000002,Volatile State
2810,11:46:50,134.566,-5.20562,-51.164,1.439,3.04822,-26.8602,4.0515,-140.518628,8.74722,49.632,-18.8922,10.4412,41.0644,22.705,8.5702,49.632,2810,-10.368000000000002,Volatile State
2811,11:46:51,135.155,-6.54074,-42.407,3.542,3.47199,-30.0886,4.43452,-111.910578,14.2992,50.7405,-20.3591,10.2056,40.5687,24.3112,10.1055,50.7405,2811,-9.259500000000003,Volatile State
2812,11:46:52,135.625,-7.7492,-35.955,3.428,4.17005,-34.3917,4.52462,-95.973118,21.4241,52.591,-22.6954,11.7454,39.6288,25.3686,10.5611,52.591,2812,-7.408999999999999,Volatile State
2813,11:46:53,135.545,-8.1685,-31.507,3.249,4.09004,-38.7529,3.44332,-83.349005,24.975,56.1436,-23.8434,12.4287,39.3454,25.965,8.09054,56.1436,2813,-3.8564000000000007,Volatile State
2814,11:46:54,134.545,-7.8622,-28.43,2.456,4.18444,-42.2276,3.34586,-83.941484,29.8787,60.613,-23.7787,12.9637,38.0456,26.7119,4.5989,60.613,2814,0.6129999999999995,Volatile State
2815,11:46:55,132.203,-7.55154,-27.881,2.086,5.86473,-46.5852,0.005731,-82.742693,33.2264,64.4693,-24.1288,13.5235,36.5931,28.3374,5.05668,64.4693,2815,4.469300000000004,Volatile State
2816,11:46:56,129.256,-7.34068,-28.871,0.378,6.60299,-49.7854,0.823029,-92.215067,34.552,66.0217,-24.1936,11.1387,35.9192,30.659,4.89682,66.0217,2816,6.021699999999996,Volatile State
2817,11:46:57,124.113,-6.66238,-29.185,2.817,7.91675,-52.1867,1.11938,-105.239459,36.308,64.6129,-23.5185,11.577,34.8997,30.9354,5.81016,64.6129,2817,4.612899999999996,Volatile State
2818,11:46:58,121.069,-6.5974,-25.753,2.093,10.0246,-52.0434,-0.32824,-109.765849,37.3806,62.6381,-22.9201,10.6239,32.8216,30.915,6.73573,62.6381,2818,2.6381000000000014,Volatile State
2819,11:46:59,117.276,-5.79127,-19.385,2.206,11.6412,-51.0028,0.666572,-114.269597,39.9447,58.943,-24.1239,11.0706,31.3361,29.9498,8.53148,58.943,2819,-1.0570000000000022,Volatile State
2820,11:47:00,113.423,-4.65485,-12.97,6.403,13.9037,-48.7621,0.378295,-112.82743,42.4641,54.7132,-25.5393,10.2809,31.2437,31.3084,10.2473,54.7132,2820,-5.2867999999999995,Volatile State
2821,11:47:01,109.736,-4.06422,-7.455,5.039,14.0956,-46.1742,0.837411,-108.69103,44.6656,50.068,-26.3893,10.0699,30.5353,32.1074,10.2693,50.068,2821,-9.932000000000002,Volatile State
2822,11:47:02,105.719,-4.42353,-10.082,2.32,17.5953,-44.8709,1.35985,-110.484023,46.0396,45.2127,-26.9337,8.23918,28.9224,32.9632,8.00095,45.2127,2822,-14.787300000000002,Volatile State
2823,11:47:03,99.9039,-4.45935,-15.754,1.667,18.5101,-47.5322,-0.471266,-109.220147,46.6719,40.5642,-26.1803,6.20001,27.3709,33.1637,7.40611,40.5642,2823,-19.4358,Volatile State
2824,11:47:04,91.0516,-3.94575,-22.687,4.234,18.3908,-50.1833,0.226962,-108.872054,49.4358,37.9174,-26.1384,4.01665,26.9017,33.6052,6.44304,37.9174,2824,-22.0826,Volatile State
2825,11:47:05,82.6496,-2.9383,-29.7,3.719,19.9365,-52.3899,-0.416653,-109.707789,50.7242,36.2612,-25.9272,2.08403,27.6039,33.2123,5.30362,36.2612,2825,-23.738799999999998,Volatile State
2826,11:47:06,78.0941,-2.88849,-33.648,2.123,20.8874,-52.526,-1.16488,-103.569984,50.9236,34.9076,-26.6805,1.54165,28.7726,32.5491,5.52697,34.9076,2826,-25.092399999999998,Volatile State
2827,11:47:07,74.023,-3.35384,-38.468,1.579,21.1541,-52.4509,-1.40514,-94.452548,52.0198,32.7447,-26.9133,1.15807,29.3315,32.0,6.99019,32.7447,2827,-27.2553,Volatile State
2828,11:47:08,70.8829,-2.57717,-42.48,3.513,19.1073,-52.7252,-3.52446,-81.192999,51.3342,32.2225,-27.1086,1.91136,30.507,32.6542,6.56974,32.2225,2828,-27.777500000000003,Volatile State
2829,11:47:09,68.3104,-2.49319,-44.682,2.706,19.9081,-53.4989,-1.56538,-68.714278,49.6756,32.9446,-26.6596,3.23179,32.7967,32.2579,7.0877,32.9446,2829,-27.0554,Volatile State
2830,11:47:10,64.9052,-2.39947,-43.459,2.149,20.5695,-53.7836,-1.82467,-62.873312,47.6114,34.8627,-26.0095,4.14342,35.8998,32.1826,7.8585,34.8627,2830,-25.137300000000003,Volatile State
2831,11:47:11,61.6945,-2.39553,-40.39,1.361,19.966,-53.2334,-2.56271,-77.613297,45.7954,36.7327,-24.6932,3.89845,38.2584,31.9181,10.2175,36.7327,2831,-23.2673,Volatile State
2832,11:47:12,55.6855,-3.49929,-35.886,0.269,19.8844,-53.5596,-3.97492,-103.802731,42.4432,37.7496,-25.2455,2.76503,40.2764,32.554,11.8139,37.7496,2832,-22.2504,Volatile State
2833,11:47:13,46.8808,-4.15901,-29.267,1.062,20.4677,-52.0455,-4.53622,-128.547702,42.0663,37.783,-25.0033,1.89265,42.4416,32.0061,13.8732,37.783,2833,-22.217,Volatile State
2834,11:47:14,39.211,-4.1787,-21.583,-0.246,21.6414,-50.0256,-3.63719,-141.492259,38.8663,38.8468,-25.5075,1.35671,44.3969,32.3848,17.8862,38.8468,2834,-21.1532,Volatile State
2835,11:47:15,33.8785,-4.64017,-15.155,-1.777,23.8047,-47.6606,-2.22174,-156.539236,37.6285,39.4472,-24.4764,4.37654,46.0577,32.7025,20.9757,39.4472,2835,-20.552799999999998,Volatile State
2836,11:47:16,30.2571,-4.8491,-11.734,-2.834,22.8668,-45.6765,-2.4067,-154.265105,33.3832,39.9831,-24.6492,6.56687,46.8761,32.6877,21.9896,39.9831,2836,-20.0169,Volatile State
2837,11:47:17,25.5154,-4.55985,-8.17,-0.576,25.3315,-45.6287,-1.58201,-149.449407,29.6548,37.744,-22.8186,7.62865,47.53,33.7643,22.0783,37.744,2837,-22.256,Volatile State
2838,11:47:18,22.5515,-4.96076,-1.468,1.77,25.768,-47.6877,-3.35491,-149.486765,25.7837,34.6348,-21.575,7.96353,45.3302,34.5284,23.6088,34.6348,2838,-25.3652,Volatile State
2839,11:47:19,18.8466,-5.41104,4.148,-0.849,26.3699,-48.1623,-6.3765,-147.262921,22.5083,32.2,-20.3472,11.0332,42.0301,35.4198,25.0277,32.2,2839,-27.799999999999997,Volatile State
2840,11:47:20,16.4507,-7.29664,6.354,-3.138,27.3221,-48.4401,-7.09455,-129.35868,20.598,29.277,-21.616,11.3016,39.8488,35.2058,25.5728,29.277,2840,-30.723,Volatile State
2841,11:47:21,11.1891,-8.14513,4.539,-4.634,28.7244,-48.7356,-6.40709,-108.332831,16.2872,27.0914,-22.6472,12.0768,37.3504,35.5686,25.2982,27.0914,2841,-32.9086,Volatile State
2842,11:47:22,7.91885,-7.95195,0.667,-3.604,30.4267,-50.241,-6.59495,-74.884323,13.042,26.5718,-23.6864,11.9848,35.2786,34.8892,23.6692,26.5718,2842,-33.428200000000004,Volatile State
2843,11:47:23,3.08724,-8.88967,-7.492,-2.909,31.4567,-51.2074,-7.34961,-44.202043,7.76936,27.0446,-23.775,11.8607,33.7029,33.4296,22.3096,27.0446,2843,-32.9554,Volatile State
